episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
7704, 2306.5966446995735, 1, 29.418713141996705, 58, 2470201,                                             52523, 55.568965911865234, 454.1142883300781
7705, -547.3498245477676, 5, 65.41833779000444, 129, 2470330,                                             52652, 54.50618362426758, 453.40606689453125
7706, -289.1267651319504, 5, 29.517479291993368, 59, 2470389,                                             52711, 55.993900299072266, 454.7101745605469
7707, 2230.3534964323044, 1, 29.63216080300481, 58, 2470447,                                             52769, 55.4592399597168, 451.5650329589844
7708, -2336.0376698970795, 3, 15.985660044003453, 32, 2470479,                                             52801, 53.866153717041016, 453.7689208984375
7709, 2238.167280435562, 1, 40.793966028002615, 77, 2470556,                                             52878, 53.11838150024414, 453.3328857421875
7710, -2122.035323858261, 5, 184.78161958500277, 349, 2470905,                                             53227, 53.49186706542969, 453.6590576171875
7711, 1646.6519422531128, 1, 74.04257264400076, 148, 2471053,                                             53375, 54.60336685180664, 455.1365051269531
7712, -1302.3810360431671, 5, 108.77287292099936, 207, 2471260,                                             53582, 54.88603973388672, 454.6242980957031
7713, 2382.1255338191986, 1, 16.853800530996523, 30, 2471290,                                             53612, 55.69189453125, 455.0010070800781
7714, -2900.6645426750183, 2, 61.36859938500129, 115, 2471405,                                             53727, 54.31694412231445, 454.1842956542969
7715, -164.7566275894642, 5, 30.934000722998462, 60, 2471465,                                             53787, 56.73312759399414, 455.2117919921875
7716, 2136.2075707912445, 1, 45.897950214995944, 89, 2471554,                                             53876, 55.14494705200195, 455.0689392089844
7717, -3540.894294500351, 3, 109.83024717999797, 223, 2471777,                                             54099, 54.94599151611328, 455.3431091308594
7718, 2288.907301723957, 1, 29.5511671580025, 56, 2471833,                                             54155, 53.74863815307617, 454.9034729003906
7719, 1668.9645657539368, 1, 60.91098331800458, 114, 2471947,                                             54269, 55.51054000854492, 455.860595703125
7720, -1350.4572495222092, 5, 80.8980923220006, 156, 2472103,                                             54425, 55.46836853027344, 455.2370910644531
7721, 1858.9912569522858, 1, 82.13073354900553, 153, 2472256,                                             54578, 55.41266632080078, 455.69537353515625
7722, -525.046491920948, 5, 86.71559637600149, 170, 2472426,                                             54748, 55.36799240112305, 456.1191101074219
7723, 1614.1368774175644, 1, 93.93550432500342, 188, 2472614,                                             54936, 55.19826126098633, 455.61077880859375
7724, -2844.7826499938965, 3, 26.336483585997485, 45, 2472659,                                             54981, 56.19252395629883, 457.1444396972656
7725, 2332.739095106721, 1, 26.143627051002113, 41, 2472700,                                             55022, 53.99894714355469, 455.3033447265625
7726, -376.5450263917446, 5, 24.175264810000954, 48, 2472748,                                             55070, 54.67767333984375, 456.2955627441406
7727, 2139.2789936065674, 1, 38.84422340200399, 78, 2472826,                                             55148, 54.64466094970703, 456.6452331542969
7728, -2359.6940783262253, 3, 31.239070235998952, 62, 2472888,                                             55210, 55.48989486694336, 456.9204406738281
7729, -2722.739717066288, 2, 50.59147300499899, 101, 2472989,                                             55311, 54.240928649902344, 456.6172790527344
7730, 2125.8752282857895, 1, 46.99199909099843, 92, 2473081,                                             55403, 54.662017822265625, 455.33233642578125
7731, -1738.1598510742188, 5, 167.40041455699975, 327, 2473408,                                             55730, 55.721580505371094, 457.1334533691406
7732, -182.51712465286255, 5, 31.865545262000524, 61, 2473469,                                             55791, 54.96733474731445, 456.8664855957031
7733, -3024.1703686714172, 3, 110.31004004800343, 218, 2473687,                                             56009, 55.934715270996094, 456.8857421875
7734, 2100.773902773857, 1, 58.97583076700539, 112, 2473799,                                             56121, 55.703121185302734, 457.25469970703125
7735, -2645.5904570817947, 3, 65.02807178199873, 127, 2473926,                                             56248, 55.9737434387207, 457.64776611328125
7736, -3506.6506684422493, 2, 54.04173023800104, 108, 2474034,                                             56356, 55.89443588256836, 455.8138122558594
7737, 2341.359715759754, 1, 31.639196449999872, 63, 2474097,                                             56419, 56.931209564208984, 456.9422302246094
7738, -1405.5911421775818, 5, 130.1984659120062, 256, 2474353,                                             56675, 55.98999786376953, 457.961669921875
